epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,4423.1,0.55025,0.84486,0.39021,0.98239,0.91057,0.89465,0.9391,0.79764,0.9324,0.91623,0.9494,0.75723,0.63924,1.0405,0.44941,1.07078,0.0082972,0.0082972,0.0082972
88,4473.07,0.55915,0.86848,0.38823,0.98124,0.90496,0.91105,0.93645,0.79172,0.9218,0.92919,0.94969,0.76262,0.64979,1.03706,0.45812,1.08463,0.0082774,0.0082774,0.0082774
89,4522.98,0.56115,0.84787,0.39485,0.97968,0.92605,0.88946,0.94361,0.80132,0.94227,0.91364,0.95345,0.76721,0.64365,1.02677,0.45093,1.09355,0.0082576,0.0082576,0.0082576
90,4573.27,0.5488,0.85117,0.38853,0.97577,0.90697,0.90923,0.93701,0.79774,0.92741,0.92487,0.95029,0.7643,0.6306,1.02895,0.43985,1.0755,0.0082378,0.0082378,0.0082378
91,4623.34,0.54851,0.84626,0.38575,0.96934,0.91656,0.90113,0.93932,0.79352,0.94162,0.91928,0.9521,0.7643,0.65014,1.04885,0.44676,1.09312,0.008218,0.008218,0.008218
92,4673.21,0.54662,0.83226,0.38282,0.97296,0.90081,0.90587,0.93783,0.79213,0.9336,0.92276,0.95204,0.75878,0.6423,1.02366,0.45324,1.07941,0.0081982,0.0081982,0.0081982
93,4723.4,0.54054,0.83838,0.38506,0.97263,0.89961,0.89765,0.93334,0.80115,0.91872,0.91623,0.94789,0.7596,0.628,1.03834,0.45476,1.0661,0.0081784,0.0081784,0.0081784
94,4773.37,0.54795,0.84453,0.37801,0.9728,0.90594,0.91489,0.93926,0.8039,0.91765,0.92746,0.94681,0.76862,0.62167,1.00512,0.45233,1.05639,0.0081586,0.0081586,0.0081586
95,4823.38,0.54199,0.84667,0.38191,0.9678,0.91084,0.90866,0.94432,0.8095,0.93138,0.9266,0.95358,0.77658,0.62295,1.03182,0.43024,1.06179,0.0081388,0.0081388,0.0081388
96,4873.66,0.53921,0.83326,0.37818,0.96948,0.90682,0.90328,0.93922,0.79982,0.9257,0.92528,0.95037,0.76669,0.63322,1.07323,0.45537,1.07191,0.008119,0.008119,0.008119
97,4925.15,0.54083,0.82639,0.37323,0.97235,0.90855,0.90937,0.94139,0.79892,0.92314,0.93092,0.9526,0.77133,0.63235,1.04494,0.44073,1.08237,0.0080992,0.0080992,0.0080992
98,4975.66,0.5322,0.81215,0.37699,0.96762,0.91268,0.91019,0.94096,0.7987,0.93067,0.92738,0.95083,0.76806,0.64194,1.00414,0.44062,1.0846,0.0080794,0.0080794,0.0080794
